kpy	frompassin.tumblr.com	2	420	210.0
kpy	vsetutonline.com	2	527	263.5
kpy	LiveAngarsk.ru	1	592	592
kpy	porjati.ru	2	1042	521.0
kpy	hohota.net	1	257	257
kpy	forum.myword.ru	1	268	268
kpy	blacklotusl2.ucoz.com	1	369	369
kpy	rakhivcrb.blogspot.ru	1	955	955
kpy	wap.galya.ru	3	266	113
kpy	udaff.com	2	702	351.0
kpy	tereveni.org	3	1946	732
kpy	sv-nn.ru	3	567	192
kpy	dance25.sitecity.ru	1	328	328
kpy	nastasyadich.livejournal.com	1	84	84
kpy	inostrankarus.narod.ru	1	257	257
kpy	otvetov.ru	1	125	125
kpy	fotopir.ru	2	417	208.5
kpy	kimovsk.net	3	569	209
kpy	fordiz.ucoz.ru	2	959	479.5
kpy	kievforum.ipb.su	1	203	203
kpy	games.sxnarod.com	1	962	962
kpy	znakomstva.eu	1	279	279
kpy	dom.no	2	538	269.0
kpy	bassist.ucoz.ru	1	164	164
kpy	mreadz.com	1	100	100
kpy	meguk.ru	1	124	124
kpy	triinochka.ru	1	1200	1200
kpy	textfighter.org	1	109	109
kpy	pickupforum.ru	4	448	107.5
kpy	politikforum.ru	3	2564	735
evn	evenkiteka.ru	6	4714	702.5
evn	evenklib.ru	1	136	136
evn	forumeuropa.net	3	133	16
evn	song5.ru	1	129	129
evn	epc.osiktakan.ru	8	1631	121.5
evn	tungusia.livejournal.com	1	61	61
evn	evenkia-school.ru	3	1694	492
evn	evenkya.ru	7840	329408	9.0
evn	minlang.srcc.msu.ru	15	21552	1343
evn	gospelgo.com	1	17262	17262
evn	tunguska.tsc.ru	2	198	99.0
evn	arctic-megapedia.ru	1	83	83
evn	osiktakan.ru	3	413	152
evn	unicode.org	1	43330	43330
inh	zakonprost.ru	2	223	111.5
inh	hulho.mybb.ru	8	1811	187.5
inh	saxalin.ucoz.ru	1	396	396
inh	xn--80aag5auj3c.xn--p1ai	6	744	60.5
inh	nebiset.tv	2	3	1.5
inh	muhomor95.livejournal.com	1	6	6
inh	zarubezhom.com	1	1250	1250
inh	unknown-ingushi.ru	2	292	146.0
inh	playvk.com	3	415	100
inh	SexyTales.org	1	116	116
inh	magomed-toriev.livejournal.com	4	244	46.5
inh	tuzri.ru	2	244	122.0
inh	fondtesham.ru	1	48	48
inh	OneSong.ru	9	1590	169
inh	forum-medical.ru	1	345	345
inh	vkinotik.net	15	48031	2821
inh	magas.mybb.ru	1	70	70
inh	lj.rossia.org	1	254	254
inh	l-gadaborsheva.livejournal.com	1	35	35
inh	loamoaz.narod.ru	1	1104	1104
inh	ru-partner.ru	2	2	1.0
inh	islamhouse.com	1	96	96
inh	kavkazcentre.livejournal.com	1	108	108
inh	kiestu4.com	1	2	2
inh	nnm.me	1	595	595
inh	xordaplay.ru	1	112	112
inh	hip-hop.ru	3	651	229
inh	tamerson.livejournal.com	3	258	101
inh	elinium.livejournal.com	1	164	164
inh	vipmonitoring.ru	1	26	26
inh	lastpesnya.ru	1	118	118
inh	forumkavkaz.com	10	1280	9.5
inh	isa-muslim.livejournal.com	1	241	241
inh	radio-angusht.livejournal.com	4	743	129.5
inh	leyla-geta.livejournal.com	2	8	4.0
inh	ForumKiev.com	1	411	411
inh	maxpark.com	4	1524	81.5
inh	clipsonline.org.ua	8	457	40.0
inh	esosedi.ru	2	369	184.5
inh	rssportal.ru	2	179	89.5
inh	cs-raskrutka.com	1	13	13
inh	musa-yevloev.livejournal.com	1	284	284
inh	dtp06.ru	1	543	543
inh	ljrate.ru	15	1331	47
inh	musamalsag.livejournal.com	1	4	4
inh	fofan.net	2	123	61.5
inh	videos.drole.ch	1	15	15
inh	play-clip.ru	1	21	21
inh	monitoring-cs16.ru	1	20	20
inh	oneportalplay.ru	2	214	107.0
inh	staraya-sunja.narod.ru	1	364	364
inh	b-dzugaev.livejournal.com	1	307	307
inh	exomni.narod.ru	1	272	272
inh	rusmusicfm.ru	3	231	77
inh	livejournal.com	1	68	68
inh	ingavs.ucoz.ru	1	17	17
inh	nktv1tl.livejournal.com	2	39	19.5
inh	bergbewohner.livejournal.com	5	878	171
inh	rekri.ru	1	23	23
inh	opsquick.livejournal.com	2	247	123.5
inh	BudetInteresno.info	1	66	66
inh	txt.rushkolnik.ru	2	294	147.0
inh	telezion.ru	1	256	256
inh	boonex.ru	2	66	33.0
inh	maga-gorec.livejournal.com	1	161	161
inh	malgobek.ru	6	700	97.5
inh	russiaphoto.livejournal.com	1	25	25
inh	stranapesen.ru	4	198	51.0
inh	perunica.ru	1	152	152
inh	filka.info	17	7219	295
inh	ingnii.ru	8	606	23.0
inh	rusouth.info	2	14	7.0
inh	chermen3.osedu.ru	2	38	19.0
inh	daymohk.org	1	27	27
inh	efimenko.com	1	6	6
inh	vk-gg.ru	1	97	97
inh	servera-cs16.ru	1	8	8
inh	fmrits.ru	2	355	177.5
inh	fonopops.ru	1	95	95
inh	my-mus.ru	5	234	43
inh	connoimusic.ru	4	399	100.5
inh	statuspip.ru	2	149	74.5
inh	crushing-equipment.com	1	36	36
inh	sernovodsk.kazan.ws	1	374	374
inh	deportin.ru	10	18421	638.5
inh	gifakt.ru	1	318	318
inh	cs-full.ru	1	22	22
inh	argyn.org	1	746	746
inh	tekstovnet.ru	2	382	191.0
inh	LiveMusic.org.ua	12	1274	97.5
inh	monitoring.cs-hlds.ru	2	46	23.0
inh	tube.vidnoe.net	6	309	52.5
inh	people.su	4	128	22.0
inh	judenfrei.livejournal.com	1	20	20
inh	gazetaingush.livejournal.com	3	1566	521
inh	murenca.ru	1	176	176
inh	songsnew.ru	6	562	84.0
inh	imtw.ru	16	3684	198.0
inh	cs16servera.ru	2	112	56.0
inh	dialoghost.ru	2	138	69.0
inh	mp3-pesnja.com	60	6609	90.5
inh	trislam.livejournal.com	4	211	41.5
inh	1pl.sokori.ru	1	204	204
inh	sarmakx-24.livejournal.com	5	657	110
inh	adm-barsuki.ru	3	53	19
inh	forum.umora.biz	1	458	458
inh	playpopsa.ru	2	245	122.5
inh	muruzhev-ing.livejournal.com	1	308	308
inh	ip-games.ru	1	42	42
inh	mintrudri.ru	1	13	13
inh	song-man.ru	3	403	172
inh	Obozrevatel.com	1	126	126
inh	strasbourg.3dn.ru	1	58	58
inh	naselo.ru	1	97	97
inh	bibling.ru	3	61	19
inh	zakas.kazan.ws	1	367	367
inh	footballfanru.info	2	240	120.0
inh	fastcup.net	1	124	124
inh	ingcyber.ru	2	69	34.5
inh	galgayche.ge	1	96	96
inh	ishemp3.ru	1	111	111
inh	ingushetia.bpo-tender.ru	1	605	605
inh	nash-kavkaz.livejournal.com	3	685	217
inh	leymoy.livejournal.com	1	6	6
inh	realingush.livejournal.com	1	18	18
inh	forum.ge	6	1388	248.0
inh	rest-night.com	1	132	132
inh	nazrangrad.ru	5	388	49
inh	mumburum.com	3	316	113
inh	abra-zuck.livejournal.com	1	22	22
inh	cs-monitoring.ru	3	423	116
inh	ingush.er.ru	1	56	56
inh	owiki.ru	2	132	66.0
inh	docs.cntd.ru	5	386	62
inh	prone.ucoz.ru	2	128	64.0
inh	igrobzory.ru	2	49	24.5
inh	ingush_blog.livejournal.com	1	45	45
inh	sovet-teipov.ru	1	31	31
inh	wild-che.livejournal.com	1	431	431
inh	kavkaz-etno.ru	1	58	58
inh	zemalho.livejournal.com	2	306	153.0
inh	onlinexits.ru	1	137	137
inh	oreseling.3dn.ru	1	72	72
inh	kc-boost.ru	1	27	27
inh	slavakubani.ru	1	123	123
inh	inguche.livejournal.com	1	384	384
inh	fishsulex.ru	3	441	144
inh	s30549545954.mirtesen.ru	4	715	114.0
inh	pravmisl.ru	1	14	14
inh	ingush_muiminin.livejournal.com	1	184	184
inh	befle.3dn.ru	3	498	28
inh	via-midgard.info	1	391	391
inh	poiskpesen.com	4	36	9.5
inh	lovca.livejournal.com	12	2682	168.0
inh	delfi.lv	1	48	48
inh	muzkavkaz.ru	4	716	138.0
inh	eva-galga.livejournal.com	1	24	24
inh	AllMusicInMe.ru	1	1	1
inh	grozny-inform.ru	4	168	38.5
inh	serdalo-gazeta.livejournal.com	11	4221	119
inh	myzlo.info	109	35238	189
inh	profrazy.ru	16	1312	77.5
inh	mohka-06.livejournal.com	2	45	22.5
inh	evlo_eva.livejournal.com	1	567	567
inh	drive.net	1	17	17
inh	aph-ingushetia.deviantart.com	1	35	35
inh	csline.info	1	13	13
inh	phorum.bratishka.ru	2	1034	517.0
inh	r-tsechoev.livejournal.com	1	22	22
inh	kavkazchat.2bb.ru	1	177	177
inh	ingushland.narod.ru	1	111	111
inh	goodmuzika.ru	1	163	163
inh	timag8.livejournal.com	1	201	201
inh	mashr.org	3	420	123
inh	netvestnik.com	1	201	201
inh	chungro.livejournal.com	2	298	149.0
inh	plievo.ru	4	87	25.5
inh	amirson.livejournal.com	1	71	71
inh	mp3oblako.ru	1	69	69
inh	minnacri.ru	5	175	30
inh	livelib.ru	1	113	113
inh	ingsport.livejournal.com	1	49	49
inh	ri-online.su	26	9716	219.5
inh	magas.pp.ru	2	152	76.0
inh	inessa-ausheva.livejournal.com	1	72	72
inh	androidmafia.ru	1	154	154
inh	song5.ru	45	4076	100
inh	intergranus.ru	3	497	146
inh	mogushkov.com	1	7	7
inh	rospesni.ru	3	579	182
inh	akka.ru	1	4462	4462
inh	radioforme.ru	2	207	103.5
inh	lovivideo.ru	2	250	125.0
inh	garmoshkin.ru	2	251	125.5
inh	ramznetru.livejournal.com	7	252	28
inh	vivat-ingushetia.ru	1	253	253
inh	hapitrack.ru	2	208	104.0
inh	enotov.com	4	502	106.5
inh	narrateur-che.livejournal.com	1	41	41
inh	strikes.ru	3	64	17
inh	remontnavideo.ru	1	32	32
inh	sound-scan.ru	1	2	2
inh	pgd16.ru	1	381	381
inh	energe-hit.ru	15	1310	59
inh	mobile-musik.ru	2	606	303.0
inh	fz-news.ru	1	175	175
inh	musicflare.ru	12	899	72.5
inh	dokumentika.org	1	246	246
inh	inggu.ru	3	519	77
inh	4atec.net	1	2735	2735
inh	mimux.ru	3	279	63
inh	ibrashk.livejournal.com	1	18	18
inh	madinamuslima.livejournal.com	1	402	402
inh	daymoxk.wordpress.com	6	1760	129.0
inh	cs-server.su	1	1177	1177
inh	2o.sokori.ru	1	152	152
inh	electrobaba.ru	6	670	116.5
inh	one-mp3.ru	1	225	225
inh	images.esosedi.ru	2	146	73.0
inh	sky-tracker.net	11	5840	81
inh	niysa.livejournal.com	19	3292	164
inh	pandia.ru	4	11631	234.5
inh	ingislamuniver.ru	1	1554	1554
inh	daystruny.ru	3	427	101
inh	newplaylist.ru	1	36	36
inh	satk.proffi95.ru	1	1651	1651
inh	pesenok.ru	10	976	82.5
inh	telewizori.ru	2	71	35.5
inh	websta.me	14	72442	5279.0
inh	GameAmx.ru	1	11	11
inh	deathandlife.ru	1	1850	1850
inh	online-song.net	52	16108	170.5
inh	muzonkin.ru	1	95	95
inh	poslovici.net	37	6214	50
inh	berkovich-zametki.com	6	1655	283.5
inh	hitpoisk.ru	20	29451	1427.5
inh	forums.vkmonline.com	2	357	178.5
inh	cs-servers-monitoring.ru	1	90	90
inh	geo_kh.livejournal.com	1	64	64
inh	russkaya-muzika.ru	1	175	175
inh	accordmus.ru	1	79	79
inh	3ns.sokori.ru	2	111	55.5
inh	zlobnig-v-2.livejournal.com	1	27	27
inh	chatic.net	2	324	162.0
inh	isa-abu-ali.livejournal.com	1	1504	1504
inh	ichkeriya.mirtesen.ru	3	650	179
inh	vip-magazine.wow3.info	1	241	241
inh	ghalgha.wordpress.com	2	249	124.5
inh	profitpanel.ru	1	85	85
inh	inconnector.ru	1	26	26
inh	vpleer.ru	22	849	21.5
inh	gotofreemusic.ru	8	383	46.5
inh	omegawiki.org	1	6	6
inh	targimov.livejournal.com	1	54	54
inh	ia-maximum.ru	3	187	57
inh	izinfo.ru	2	372	186.0
inh	krkrub.kubannet.ru	6	205	34.0
inh	video-vyazanie.pp.ua	1	23	23
inh	vaysag.livejournal.com	1	99	99
inh	lit-in.ru	1	149	149
inh	lovinoty.ru	2	217	108.5
inh	borzkho.livejournal.com	1	17	17
inh	aslanozdoev.livejournal.com	3	140	57
inh	ytube.com.ua	66	2390	32.0
inh	lubovo.ru	2	404	202.0
inh	bertyloam.livejournal.com	22	1122	13.0
inh	vaysport.com	4	2108	412.5
inh	muzikarus.ru	12	799	73.5
inh	ruslanmutcolgov.livejournal.com	2	32	16.0
inh	vtush.ru	1	126	126
inh	onda.ucoz.ru	8	4060	400.5
inh	kaloy.livejournal.com	4	1554	394.0
inh	rusoplay.ru	1	166	166
inh	diclip.ru	1	254	254
inh	sagapesht.livejournal.com	2	176	88.0
inh	pchelovod.info	3	4552	407
inh	wikibit.me	42	9878	88.5
inh	06region2009.mirtesen.ru	1	34	34
inh	myal.ru	3	907	327
inh	lovz.org	2	2596	1298.0
inh	ghalgha.livejournal.com	10	943	62.5
inh	kavkaz-uzel.ru	3	1269	409
inh	nojay-urt.ru	1	49	49
inh	webkind.ru	114	5155	17.0
inh	famous-scientists.ru	1	18	18
inh	nohchidu.com	1	670	670
inh	berimus.ru	2	369	184.5
inh	inkognito06.livejournal.com	2	601	300.5
inh	u1ver.livejournal.com	11	1449	100
inh	ashkimsin.ru	2	5875	2937.5
inh	fruit.fm	1	3	3
inh	history.rossiaforum.com	1	198	198
inh	composs.do.am	1	34	34
inh	memo.ru	12	1604	81.5
inh	grozny.fm	1	85	85
inh	songfind.ru	2	1985	992.5
inh	abrek.org	3	760	221
inh	al-fatava.com	1	256	256
inh	akkordi-pesni.ru	1	128	128
inh	heroeswm.ru	1	27	27
inh	amina-bar.livejournal.com	1	99	99
inh	galgayche.org	1	61	61
inh	o001oo.ru	2	390	195.0
inh	forum.ykt.ru	1	2572	2572
inh	vicmundir.ru	5	465	84
inh	clubplay.ru	5	482	69
inh	booksplanet.ru	17	731	39
inh	spoysam.ru	1	65	65
inh	azerimix.com	14	423	24.0
inh	smartnews.ru	1	395	395
inh	megalyrics.ru	4	791	210.5
inh	kino-musik.ru	4	546	136.0
inh	kumuk.info	2	445	222.5
inh	xems.clan.su	1	48	48
inh	zolotoe-pero.net	1	75	75
inh	sdelanori.ru	8	266	27.0
inh	wainah.ucoz.ru	1	24	24
inh	originaldisk.ru	2	410	205.0
inh	bilan-tsuro.livejournal.com	7	1031	120
inh	forum.33bru.com	1	121	121
inh	stihistat.com	1	4	4
inh	musicdon.ru	1	151	151
inh	blumgardt.livejournal.com	1	242	242
inh	lezginka-tantsy.ru	53	7089	51
inh	iskupitel.info	1	34	34
inh	ks-ri.ru	1	79	79
inh	javakhi.livejournal.com	1	29	29
inh	elbrusoid.org	3	1292	535
inh	evroxit.ru	1	137	137
inh	cvorum.ru	4	250	60.5
inh	ru.paperblog.com	1	47	47
inh	monitoring-ru.ru	1	38	38
inh	kamyal.livejournal.com	1	136	136
inh	proza.ru	29	211523	68
inh	syrmaepon.livejournal.com	2	2598	1299.0
inh	fla.com.ua	5	226	47
inh	novoepokolenye.ru	1	113	113
inh	monitoring-cs.ru	1	7	7
inh	landrover110.livejournal.com	1	75	75
inh	sunja-edu.ucoz.ru	3	580	170
inh	reo-samara.ru	5	212	40
inh	worldsmp3.ru	1	109	109
inh	galgamed.livejournal.com	9	7744	892
inh	tancorof.ru	2	336	168.0
inh	fpa.su	1	57	57
inh	tvzao.ru	9	601	65
inh	amnezio.ru	1	85	85
inh	playrusnew.ru	3	655	218
inh	musicaplays.ru	41	3397	72
inh	teksty-pesenok.ru	1	185	185
inh	amorefons.ru	1	68	68
inh	eurochechens.com	2	190	95.0
inh	bamut.at.ua	3	125	36
inh	7songs.ru	3	221	79
inh	k1aman_vo1.livejournal.com	1	4	4
inh	matiev.livejournal.com	1	856	856
inh	ingush-blog.livejournal.com	1	45	45
inh	alatirsong.ru	8	580	56.0
inh	maselcom.ucoz.net	1	49	49
inh	khasieva.livejournal.com	1	64	64
inh	evlo-eva.livejournal.com	1	567	567
inh	ru.netlog.com	3	92	30
inh	tanci-kavkaza.ru	2	334	167.0
inh	dignewfm.ru	2	441	220.5
inh	salda.ws	135	31194	233
inh	peresvet.gorod.tomsk.ru	1	98	98
inh	radio_angusht.livejournal.com	1	96	96
inh	malsagoff.livejournal.com	2	343	171.5
inh	proingush.ru	2	101	50.5
inh	servers-monitoring.ru	3	378	28
inh	kavkaznasledie.ru	1	94	94
inh	elibia.ru	1	18	18
inh	barhano.livejournal.com	4	373	76.5
inh	mesoeurasia.org	1	693	693
inh	mfri.ru	1	18	18
inh	imenum.ru	5	146	34
inh	ingarchive.ru	2	130	65.0
inh	kavkazcenter.com	5	758	109
inh	staroetv.su	1	382	382
inh	pesnibogov.ru	1	270	270
inh	diskmp3.ru	1	1017	1017
inh	gramota.net	1	29	29
inh	ibragim.ucoz.ru	4	7102	2192.0
inh	active.by	1	23	23
inh	lovehate.ru	12	157	8.5
inh	ruclip.com	26	16326	708.0
inh	mirtamalh.livejournal.com	1	64	64
inh	qCS.su	1	844	844
inh	gruzdoff.ru	8	1855	157.0
inh	mp3ostrov.com	1	5	5
inh	groznycity.ru	2	1779	889.5
inh	clipza.ru	3	468	190
inh	mus3.ru	23	6975	287
inh	kimlteng.ru	2	259	129.5
inh	radio-musik.ru	1	2	2
inh	akievgalgei.livejournal.com	19	22787	689
inh	umorina.info	130	40815	185.5
inh	ingushetiya.eu	7	620	27
inh	evloev-muhajir.livejournal.com	1	49	49
inh	epoplay.ru	2	215	107.5
inh	fullreels.com	7	72	12
inh	iriston.com	4	800	176.0
inh	jimmyhudson.livejournal.com	1	26	26
inh	mon.cs-world.info	3	15	5
inh	avrom.livejournal.com	1	70	70
inh	play.google.com	2	21278	10639.0
inh	yovlo.livejournal.com	2	185	92.5
inh	24map.ru	1	43	43
inh	ibt.org.ru	1	62	62
inh	muzonka.ru	1	2	2
inh	polemics.ru	1	95	95
inh	nasledie-sela.ru	1	208	208
inh	klipos.ru	14	1245	83.5
inh	sacitas.com	1	10	10
inh	balaevyahya.livejournal.com	10	990	81.0
inh	vestiyuga.ru	13	106	6
inh	vasha-svetlostt.livejournal.com	1	487	487
inh	magas.monavista.ru	13	3449	122
inh	gamer-music.ru	1	84	84
inh	magas-dedyakov.livejournal.com	6	559	96.0
inh	dzodzity.livejournal.com	1	59	59
inh	volosy2.ru	4	185	35.0
inh	warnet.ws	4	361	94.5
inh	malhaaza.livejournal.com	3	756	183
inh	kavkazmp3.ru	5	649	115
inh	Zebroid.tv	24	4864	130.0
inh	funmuz.ru	1	85	85
inh	ibrakost.livejournal.com	1	216	216
inh	rusvic.ru	1	81	81
inh	allmir.in.ua	1	41	41
inh	SKFO.ru	2	223	111.5
inh	evkurov.livejournal.com	26	37647	112.0
inh	song-txt.ru	2	61	30.5
inh	apn.ru	1	63	63
inh	dopoln.ru	7	2421	397
inh	cs-exes.ru	2	87	43.5
inh	mir-gor.livejournal.com	1	19	19
inh	listenmus.ru	3	230	71
inh	ru-wiki.org	7	2286	375
inh	portpoteh.ru	2	357	178.5
inh	finest-hashtags.com	2	228	114.0
inh	forum.bakililar.az	1	317	317
inh	wwwru.at.ua	1	29	29
inh	batfx.com	1	15	15
inh	95959.livejournal.com	1	43	43
inh	tumdo.livejournal.com	9	1254	54
inh	video.ariom.ru	4	324	81.5
inh	videoxz.ru	4	210	34.5
inh	conmovie.ru	1	342	342
inh	himings.clan.su	2	115	57.5
inh	alikhan68.livejournal.com	5	534	116
inh	moyamuzika.ru	1	143	143
inh	play-musics.ru	1	200	200
inh	lyricshare.net	3	402	130
inh	cooldancing.ru	4	450	69.0
inh	muzozo.ru	30	601	10.0
inh	betta-lir.livejournal.com	1	11	11
inh	mp3.com.ua	10	816	38.0
inh	postpredstvo.ru	1192	117110	97.0
inh	ymorno.ru	1	679	679
inh	forum.nohchidu.com	1	1611	1611
inh	jooov.net	41	3791	86
inh	aslan-kuazo.livejournal.com	6	467	88.0
inh	g1alg1a-06.livejournal.com	7	1236	146
inh	AudioPoisk.com	23	1488	47
inh	northkawkaz.livejournal.com	1	38	38
inh	parlamentchr.livejournal.com	1	309	309
inh	ingzdrav.ru	4	208	51.5
inh	mp3ll.net	14	1728	141.0
inh	vb2.userdocs.ru	2	3248	1624.0
inh	youtube.com	183	9700	43
inh	studiabart.ru	1	50	50
inh	esmurziev.livejournal.com	1	37	37
inh	parlamentri.ru	4	16589	300.0
inh	adigasite.com	1	2	2
inh	myarena.ru	1	12	12
inh	bisound.com	6	226	44.5
inh	musa-abadiev.livejournal.com	9	2124	138
inh	hunafa.com	5	1481	222
inh	madina-k.livejournal.com	1	47	47
inh	ingush-alan.livejournal.com	1	96	96
inh	06region.blog.ru	1	34	34
inh	dnorcy.ucoz.ru	3	286	36
inh	regionz.ru	2	199	99.5
inh	actobenzic.ru	1	313	313
inh	vidoteca.ru	2	326	163.0
inh	de.sky-tracker.net	1	5016	5016
inh	friendland.gip-gip.com	1	928	928
inh	textpesni.com	1	54	54
inh	lyricsworld.ru	3	485	188
inh	aliozdoev.livejournal.com	3	67	22
inh	abvnews.ru	2	205	102.5
inh	aushev.narod.ru	1	51	51
inh	getcs.ru	4	199	54.0
inh	23-fevralya.ucoz.ru	1	29	29
inh	doma-play.ru	4	197	49.0
inh	x-minus.org	1	71	71
inh	magase.ucoz.ru	5	334	68
inh	pogovorka.yaxy.ru	1	1923	1923
inh	azieva.ru	1	186	186
inh	puzikov.com	1	333	333
inh	vozmitxt.com	2	17	8.5
inh	minselhozri.ru	1	112	112
inh	just-commentss.livejournal.com	1	4	4
inh	maysker.livejournal.com	1	35	35
inh	shguno.livejournal.com	1	22	22
inh	forum.vardanank.org	1	1556	1556
inh	ali-urt.ru	1	13	13
inh	abaevan.livejournal.com	1	83	83
inh	milana-balaeva.kazan.ws	1	381	381
inh	blogrider.ru	1	46	46
inh	video-lala.ru	1	69	69
inh	ilezozdoev.chatovod.ru	1	13	13
inh	azvideohost.ru	3	212	64
inh	topdownloads.ru	1	62	62
inh	ptitchka.livejournal.com	1	7	7
inh	k1aman-vo1.livejournal.com	20	80	4.0
inh	minnac-ri.livejournal.com	1	16	16
inh	maxmux.ru	4	491	124.0
inh	vashamuzyka.ru	7	746	84
inh	hotel-gostey.ru	1	397	397
inh	capelen.ru	1	94	94
inh	viewtrack.ru	1	92	92
inh	miss-killera-g.livejournal.com	1	75	75
inh	leilaig.livejournal.com	6	315	45.0
inh	kavkasia.net	6	476	65.0
inh	magish.livejournal.com	1	12	12
inh	ru-chr.livejournal.com	1	52	52
inh	stihi.ru	15	6930	111
inh	osmiev.livejournal.com	8	545	65.5
inh	cs-serv.net	1	34	34
inh	muzlan.com	1	227	227
inh	playalbum.ru	4	498	80.5
inh	ezdel-g1a.livejournal.com	1	25	25
inh	ingfootball.ru	30	16722	279.5
inh	novomuzika.ru	2	6195	3097.5
inh	a-fatima.livejournal.com	4	731	191.0
inh	mpoisk.com	6	1048	181.5
inh	a_kartoeva.livejournal.com	1	135	135
inh	muzikino.ru	1	2	2
inh	orsthoy.ru	6	1293	232.5
inh	elan-kazak.ru	1	62	62
inh	dosh-journal.ru	1	79	79
inh	informak.ru	1	403	403
inh	timerlan-bek.livejournal.com	1	25	25
inh	realsongz.ru	1	145	145
inh	georgia.kavkaz-uzel.ru	1	552	552
inh	angdz.ru	1	91	91
inh	ru.gulliway.org	1	369	369
inh	forum.guns.ru	2	316	158.0
inh	csmonitoring.org	2	1932	966.0
inh	chechenlaw.ru	3	4009	170
inh	medovdzaur.livejournal.com	1	388	388
inh	my-clip.ru	4	281	62.5
inh	syroedenie.com	2	23	11.5
inh	brent-97.livejournal.com	3	317	98
inh	osetia.kvaisa.ru	1	205	205
inh	ozdoingush.livejournal.com	1	54	54
inh	interesmir.ru	1	71	71
inh	kavkaz-lang.blog.ru	4	43	8.0
inh	medovmusa.livejournal.com	3	867	83
inh	rupesnya.ru	1	186	186
inh	ingushetia.info	4	702	154.0
inh	vipservera.ru	1	76	76
inh	smotrettube.ru	15	392	27
inh	iplayer.fm	94	16872	153.0
inh	druzya.com	3	441	169
inh	rinotik.ru	5	334	73
inh	mkrf.ru	1	18	18
inh	m.livelib.ru	2	128	64.0
inh	megamelody.ru	4	295	75.0
inh	xn--80aaich3c0ai.org	2	631	315.5
inh	cmc.clan.su	1	162	162
inh	ru.forvo.com	5	108	21
inh	ansambl-vaynah.com	1	81	81
inh	monitoring-cs.info	3	63	21
inh	smeh-i-umor.ru	1	5173	5173
inh	youngblood.ru	1	53	53
inh	ingushetia.vvvay.net	2	83	41.5
inh	shkola-2.ucoz.net	1	150	150
inh	rusmediapost.ru	2	44	22.0
inh	auto-malls.ru	4	463	82.5
inh	iphoneandipod.nnm.me	1	601	601
inh	preslovljavanje.com	3	2427	577
inh	ru.esosedi.org	2	381	190.5
inh	serial5.ru	5	122	23
inh	televizor2.ru	2	71	35.5
inh	cultin.ru	2	319	159.5
inh	ruslantsechoev.livejournal.com	2	56	28.0
inh	vesti-malgobeka.ru	3	241	98
inh	hidir_06.livejournal.com	1	146	146
inh	inginfo.ru	1	2	2
inh	news.narod.co.il	1	131	131
inh	rsn-ing.ru	1	43	43
inh	chergizov.livejournal.com	4	413	107.0
inh	shavkhalov_maga.livejournal.com	1	63	63
inh	zulikhan.livejournal.com	2	213	106.5
inh	yablor.ru	6	683	110.0
inh	a-kartoeva.livejournal.com	2	62	31.0
inh	mercedesgclass.com	4	37	8.5
inh	oxsvadba.ru	1	113	113
inh	just_commentss.livejournal.com	1	4	4
inh	surxo.livejournal.com	5	832	105
inh	ingush-muiminin.livejournal.com	1	184	184
inh	gi.elcos.ru	1	36	36
inh	myarshkhee.livejournal.com	1	97	97
inh	li207-91.members.linode.com:8004	2	876	438.0
inh	morefishes.ru	1	63	63
inh	AllBoxing.ru	2	480	240.0
inh	vodopadpesen.ru	5	924	129
inh	tbilisskaya87.livejournal.com	5	268	51
inh	ekhokavkaza.com	2	186	93.0
inh	top-cs.com	6	4652	918.0
inh	sportonline.biz	1	4318	4318
inh	ingush-portal.ru	3	171	54
inh	hohag.com	1	174	174
inh	damalh.livejournal.com	1	167	167
inh	music-file.ru	2	136	68.0
inh	docs.pravo.ru	1	89	89
inh	lamaruo.livejournal.com	1	52	52
inh	mp3volna.ru	3	4994	1711
inh	topms.ru	1	14	14
inh	ipkrori.ru	2	49	24.5
inh	dmsongsrf.ru	2	217	108.5
inh	game-otvet.ru	12	850	74.0
inh	right-partner.ru	1	6	6
inh	songspro.ru	7	183	25
inh	rimsongs.ru	2	392	196.0
inh	moidagestan.ru	5	695	171
inh	bigsexsi.com	1	5	5
inh	4musik.ru	24	2575	103.5
inh	intertraditionale.kabb.ru	1	330	330
inh	ansar.ru	1	150	150
inh	vidonmuzon.ru	1	94	94
inh	videoscope.cc	12	469	34.0
inh	maysterni.com	1	34799	34799
inh	boostcs.ru	1	24	24
inh	z1amsag.ucoz.com	2	163	81.5
inh	supermyzika.ru	1	216	216
inh	zadachki1.ru	1	137	137
inh	portalsongs.ru	2	416	208.0
inh	translatewiki.net	5	94	20
inh	cupletist.ru	1	111	111
inh	iskander288.livejournal.com	2	289	144.5
inh	stranapesen.com	3	138	53
inh	newtracks.ru	1	87	87
inh	salambek.net	3	3746	451
inh	mirtesen.ru	4	90	22.0
inh	drmplay.ru	2	415	207.5
inh	ingush-news.livejournal.com	1	94	94
inh	paymusic.ru	3	476	110
inh	sertap.diary.ru	2	216	108.0
inh	russia-photo.ru	1	115	115
inh	savedwebhistory.org	2	235	117.5
inh	dinaserdalo.com	2	397	198.5
inh	ingushblogs.livejournal.com	2	51	25.5
inh	my-hit.com	21	5528	241
inh	funnysongs.ru	2	177	88.5
inh	chartmusic.ru	1	76	76
inh	redcrosskhv.ru	1	73	73
